83;16;7;316.75;push;459.83;2025-05-11;[2.34, 1.3, 2.46]
84;219;7;84.46;lose;18.85;2025-03-05;[1.92, 1.42, 1.61]
85;249;5;405.29;lose;165.77;2025-08-25;[1.5, 1.58, 2.67]
86;250;9;159.59;win;382.17;2025-11-02;[1.57, 1.59, 1.53]
87;16;6;12.41;lose;16.68;2025-03-26;[1.56, 1.32, 2.59]
88;91;1;137.28;lose;206.07;2025-10-02;[1.2, 1.19, 1.71]
89;82;1;205.96;lose;225.33;2025-11-05;[2.48, 1.33, 1.96]
90;59;9;467.1;win;985.84;2025-02-14;[1.86, 1.56, 2.57]
91;104;1;100.54;lose;48.65;2025-05-15;[2.54, 1.28, 1.81]
92;210;3;218.09;win;542.81;2025-03-07;[1.11, 1.2, 2.0]
93;123;4;244.18;push;75.44;2025-12-26;[1.65, 1.65, 1.18]
94;238;1;127.55;lose;104.3;2025-07-25;[1.65, 1.17, 2.01]
95;62;1;4.1;lose;7.74;2025-04-20;[2.31, 1.61, 2.12]
96;206;2;38.39;push;93.0;2025-02-05;[1.86, 1.52, 1.93]
97;78;2;182.1;push;263.24;2025-10-28;[2.47, 1.69, 2.47]
98;107;4;456.22;push;737.68;2025-05-13;[2.67, 2.4, 1.44]
99;14;1;376.24;push;233.34;2025-03-05;[1.43, 1.3, 1.67]
100;179;3;219.17;win;416.74;2025-02-21;[2.51, 1.73, 1.63]
101;110;6;234.67;push;360.22;2025-09-26;[1.42, 1.98, 1.93]
102;206;8;108.88;push;109.29;2025-02-26;[2.11, 1.97, 1.76]
103;248;7;111.75;win;28.78;2025-09-28;[2.66, 2.23, 2.11]
104;202;1;88.17;lose;54.48;2025-11-28;[1.88, 1.53, 1.75]
105;13;6;237.13;win;255.29;2025-02-02;[1.16, 1.8, 1.5]
106;38;2;69.75;win;146.75;2025-10-15;[1.53, 1.59, 1.16]
107;36;2;433.4;win;141.52;2025-06-24;[1.3, 2.44, 2.28]
108;164;7;92.66;push;17.65;2025-06-05;[2.4, 1.85, 1.53]
109;65;2;6.27;push;4.67;2025-02-24;[1.76, 2.39, 1.97]
110;142;9;415.65;win;421.76;2025-06-18;[1.29, 1.72, 2.04]
111;112;5;454.3;push;204.0;2025-09-24;[2.66, 1.51, 1.98]
112;7;4;395.76;win;236.72;2025-07-20;[2.31, 1.83, 1.72]
113;220;3;475.62;lose;363.7;2025-09-25;[1.84, 2.36, 1.27]
114;189;4;209.73;lose;83.55;2025-12-26;[2.49, 1.14, 1.83]
115;192;4;45.36;push;83.37;2025-10-15;[1.83, 1.82, 2.24]
116;196;1;260.92;push;286.15;2025-04-24;[2.47, 2.14, 1.85]
117;248;9;389.49;lose;905.46;2025-07-01;[1.96, 2.45, 1.47]
118;14;5;411.89;lose;365.11;2025-10-23;[1.35, 1.41, 2.29]
119;21;2;330.82;win;667.41;2025-03-13;[2.66, 2.41, 1.92]
120;248;9;235.25;win;78.14;2025-05-16;[2.03, 2.64, 2.56]
121;110;5;456.28;win;802.45;2025-01-17;[2.21, 1.58, 1.43]
122;4;6;378.13;win;491.41;2025-09-11;[2.24, 1.48, 1.8]
123;43;8;60.99;win;144.61;2025-03-06;[1.74, 2.19, 2.29]
124;207;5;271.27;lose;148.66;2025-03-23;[1.31, 2.54, 1.27]
125;219;4;485.82;push;262.1;2025-10-27;[2.35, 1.79, 2.05]
126;163;7;339.45;lose;405.64;2025-11-04;[2.59, 2.44, 2.53]
127;44;2;169.34;lose;263.27;2025-03-19;[1.69, 1.98, 2.68]
128;46;6;110.44;win;143.84;2025-11-18;[2.14, 1.41, 1.56]
129;29;3;425.67;win;737.13;2025-06-13;[2.66, 1.56, 1.79]
130;100;2;332.82;lose;92.24;2025-11-21;[1.86, 1.64, 1.53]
131;134;6;169.84;push;334.51;2025-06-07;[2.66, 2.24, 1.28]
132;67;1;160.14;win;257.5;2025-03-16;[2.55, 1.2, 1.78]
133;206;1;156.74;push;343.4;2025-07-14;[1.56, 2.29, 2.27]
134;122;1;410.85;lose;259.76;2025-10-07;[1.27, 1.55, 1.68]
135;67;5;271.89;win;220.14;2025-04-01;[1.54, 1.81, 2.21]
136;135;3;463.03;win;762.32;2025-06-24;[1.94, 1.13, 2.48]
137;146;7;225.65;lose;274.06;2025-04-12;[1.39, 1.23, 1.91]
138;247;9;496.16;win;276.7;2025-09-19;[1.79, 1.4, 1.18]
139;132;9;40.22;push;37.46;2025-01-04;[2.05, 2.48, 1.2]
140;196;5;65.33;win;116.28;2025-03-12;[1.81, 1.94, 2.24]
141;232;1;453.57;lose;804.48;2025-03-21;[1.92, 2.32, 1.7]
142;179;1;399.76;lose;748.51;2025-09-22;[1.12, 1.84, 2.62]
143;147;8;33.16;push;37.92;2025-01-17;[2.68, 1.36, 1.96]
144;169;5;224.19;win;342.45;2025-01-07;[1.15, 2.63, 1.71]
145;21;4;365.93;win;81.19;2025-09-03;[2.14, 2.13, 1.6]
146;138;9;433.75;lose;642.04;2025-03-26;[1.28, 1.29, 1.87]
147;16;7;373.69;push;534.86;2025-05-27;[1.27, 1.4, 2.52]
148;223;4;85.33;push;164.6;2025-05-11;[2.16, 2.34, 1.34]
149;220;9;358.8;win;379.87;2025-03-25;[1.44, 2.01, 1.19]
150;26;3;367.98;win;284.67;2025-12-26;[1.68, 1.14, 2.07]
151;242;4;57.01;push;32.13;2025-10-16;[2.1, 2.54, 1.78]
152;1;4;254.04;lose;73.09;2025-12-04;[1.75, 1.99, 2.11]
153;192;3;424.16;win;1048.09;2025-01-28;[1.24, 2.27, 1.6]
154;200;1;351.76;win;94.44;2025-07-02;[1.87, 2.12, 2.2]
155;13;3;186.7;push;197.68;2025-08-20;[1.73, 2.37, 2.31]
156;89;7;380.0;lose;458.91;2025-01-21;[2.65, 2.05, 1.88]
157;12;4;87.86;lose;59.76;2025-12-15;[2.18, 1.15, 2.33]
158;50;7;261.05;push;417.73;2025-01-27;[1.93, 2.1, 1.7]
159;143;7;368.33;win;365.98;2025-05-17;[2.57, 1.19, 1.24]
160;154;9;452.06;lose;263.57;2025-06-27;[1.39, 2.38, 2.36]
161;195;4;393.07;win;618.41;2025-12-17;[1.66, 2.35, 1.26]
162;116;2;308.16;lose;271.9;2025-10-14;[1.5, 2.67, 2.28]
163;153;6;220.52;lose;484.14;2025-05-20;[1.15, 1.81, 2.54]
164;132;5;401.52;win;176.71;2025-07-10;[1.97, 1.71, 1.59]
165;50;4;22.55;win;29.48;2025-12-19;[2.23, 2.51, 2.46]
166;111;1;93.7;push;33.08;2025-01-27;[2.15, 1.74, 1.35]
167;140;9;116.89;win;58.49;2025-09-10;[2.5, 2.63, 1.41]
168;176;5;51.35;lose;90.8;2025-03-14;[2.38, 2.63, 2.34]
169;101;7;421.92;push;1005.73;2025-10-02;[2.05, 2.69, 2.52]
170;145;5;405.68;lose;392.99;2025-07-18;[1.81, 1.89, 1.6]
171;151;5;420.56;push;850.97;2025-03-12;[1.16, 1.18, 1.61]
172;11;5;94.96;win;131.39;2025-07-24;[1.38, 2.38, 1.8]
173;80;7;155.27;win;321.36;2025-01-02;[1.8, 2.28, 1.23]
174;50;2;213.4;push;439.63;2025-11-28;[2.25, 1.55, 1.76]
175;30;4;220.98;win;328.56;2025-08-28;[1.88, 1.92, 1.17]
176;170;1;183.13;push;366.97;2025-07-22;[1.72, 1.44, 1.34]
177;76;8;172.08;push;368.29;2025-10-18;[1.98, 2.64, 1.6]
178;48;8;277.13;push;95.94;2025-03-26;[1.86, 1.61, 1.12]
179;166;4;471.81;win;235.07;2025-05-17;[2.08, 2.62, 2.01]
180;2;2;305.84;lose;476.95;2025-08-04;[1.27, 1.69, 1.2]
181;98;5;44.35;lose;68.88;2025-09-21;[1.36, 1.14, 2.33]
182;241;9;64.03;lose;133.56;2025-12-17;[1.94, 2.18, 1.86]
183;85;3;40.07;push;90.54;2025-10-02;[1.72, 1.56, 1.99]
184;188;7;491.56;lose;737.98;2025-06-02;[1.92, 1.38, 2.67]
185;233;5;162.54;win;161.62;2025-10-10;[1.49, 2.17, 1.56]
186;165;5;387.68;push;827.95;2025-08-12;[1.74, 1.63, 2.12]
187;143;2;324.69;lose;179.53;2025-05-20;[1.47, 2.62, 2.29]
188;109;7;405.95;win;817.38;2025-03-17;[2.53, 2.2, 1.5]
189;189;4;83.22;lose;120.92;2025-01-28;[2.57, 2.4, 2.29]
190;93;8;45.85;win;6.7;2025-05-17;[1.37, 1.83, 2.65]
191;50;6;360.07;push;567.0;2025-09-22;[1.64, 1.82, 1.46]
192;220;2;68.46;win;140.93;2025-01-19;[1.55, 1.88, 2.27]
193;182;8;451.17;lose;755.98;2025-04-09;[2.08, 2.18, 1.95]
194;109;7;164.97;lose;331.64;2025-04-07;[1.82, 1.67, 1.99]
195;73;1;393.37;push;312.34;2025-05-02;[1.4, 2.21, 1.66]
196;153;2;54.13;win;21.66;2025-06-25;[2.53, 1.73, 1.83]
197;123;5;426.79;push;98.45;2025-11-17;[2.67, 1.96, 1.53]
198;129;8;269.73;lose;528.76;2025-02-02;[2.53, 1.7, 1.23]
199;149;4;271.87;lose;201.65;2025-12-02;[1.15, 1.43, 1.61]
200;244;9;288.78;lose;244.59;2025-11-03;[1.29, 1.67, 2.1]
201;194;7;178.31;push;336.41;2025-12-13;[2.33, 2.33, 2.4]
202;102;1;406.63;push;737.62;2025-02-13;[2.42, 2.0, 2.47]
203;200;2;394.04;push;941.56;2025-11-04;[1.33, 1.95, 1.57]
204;218;3;471.58;win;478.37;2025-06-04;[1.19, 2.28, 1.23]
205;190;7;351.06;win;546.49;2025-07-09;[1.12, 2.1, 2.25]
206;171;9;63.97;push;46.11;2025-04-01;[2.27, 1.42, 2.08]
207;140;7;245.74;win;572.76;2025-04-17;[2.44, 2.34, 1.7]
208;155;8;290.25;lose;340.34;2025-12-24;[1.93, 2.3, 2.59]
209;23;1;79.83;lose;183.24;2025-11-17;[1.82, 1.46, 1.61]
210;97;6;61.82;win;125.93;2025-12-23;[1.82, 2.01, 1.14]
211;216;1;447.91;lose;66.96;2025-08-13;[1.89, 2.57, 2.31]
212;115;5;232.04;push;386.43;2025-07-18;[2.56, 2.16, 2.63]
213;159;6;312.65;win;230.87;2025-04-14;[2.03, 1.97, 1.58]
214;58;8;203.44;lose;502.44;2025-06-13;[1.45, 1.58, 2.67]
215;226;6;164.89;lose;44.62;2025-05-06;[1.89, 2.33, 1.25]
216;212;4;41.67;push;72.57;2025-11-28;[1.99, 1.53, 1.65]
217;86;5;145.98;lose;149.67;2025-05-10;[2.61, 1.25, 2.13]
218;38;4;23.13;win;48.28;2025-04-28;[2.19, 1.81, 1.71]
219;227;3;252.44;push;424.81;2025-10-16;[2.28, 1.42, 2.46]
220;124;4;233.64;push;252.79;2025-03-24;[2.4, 1.62, 2.3]
221;198;2;53.96;lose;117.38;2025-05-02;[1.68, 2.13, 1.61]
222;92;4;62.5;win;142.97;2025-04-05;[2.37, 1.19, 1.2]
223;52;1;386.91;lose;85.73;2025-04-02;[1.55, 2.0, 2.52]
224;177;2;64.54;win;29.29;2025-07-24;[2.04, 1.78, 1.57]
225;30;6;39.63;win;62.31;2025-12-04;[2.08, 1.1, 1.15]
226;18;7;97.9;win;95.72;2025-03-25;[2.49, 2.01, 2.38]
227;74;1;327.14;win;536.62;2025-02-17;[1.74, 2.42, 2.6]
228;37;8;122.69;win;231.5;2025-01-04;[1.23, 2.41, 1.33]
229;246;3;410.95;win;626.76;2025-12-07;[1.8, 2.38, 1.87]
230;37;4;313.31;lose;745.26;2025-09-17;[1.35, 1.14, 1.54]
231;166;6;327.99;push;552.91;2025-06-21;[2.32, 1.67, 2.3]
232;47;8;436.3;lose;896.11;2025-05-11;[1.83, 2.25, 1.97]
233;61;1;53.28;lose;82.03;2025-09-20;[2.08, 2.58, 1.16]
234;142;6;316.15;win;689.22;2025-04-23;[1.9, 1.74, 1.42]
235;42;7;316.34;win;604.74;2025-07-19;[2.16, 1.6, 1.48]
236;218;1;183.33;lose;423.36;2025-09-20;[1.63, 1.37, 2.6]
237;189;6;241.74;win;315.56;2025-12-24;[2.3, 2.7, 2.4]
238;93;2;142.72;lose;84.82;2025-07-25;[2.68, 1.25, 1.75]
239;181;7;380.85;push;948.97;2025-10-06;[1.81, 1.6, 2.03]
240;117;5;392.1;win;612.17;2025-02-10;[2.62, 1.37, 2.04]
241;128;1;381.71;lose;271.12;2025-07-16;[2.27, 2.26, 1.45]
242;187;8;20.58;win;3.18;2025-01-19;[1.7, 1.75, 1.45]
243;113;1;96.55;win;140.13;2025-11-22;[1.47, 2.28, 2.09]
244;24;1;360.96;lose;650.22;2025-02-19;[1.6, 1.74, 1.98]
245;72;7;394.46;win;728.1;2025-01-11;[1.78, 1.55, 1.34]
246;248;4;337.39;push;277.41;2025-05-04;[2.01, 2.28, 1.21]
247;153;1;478.11;win;982.69;2025-02-21;[1.3, 1.17, 1.24]
248;114;2;314.46;win;87.82;2025-08-01;[1.94, 1.26, 2.01]
249;158;1;250.01;win;266.34;2025-07-14;[2.18, 2.08, 1.99]
250;17;4;451.65;lose;1116.88;2025-02-14;[1.65, 2.06, 1.96]
251;146;7;124.16;push;61.79;2025-06-22;[2.02, 1.61, 1.74]
252;44;6;131.75;lose;261.17;2025-03-27;[2.69, 2.59, 1.32]
253;52;7;162.3;win;38.23;2025-03-09;[1.6, 1.38, 2.26]
254;248;4;321.41;push;761.19;2025-10-16;[1.7, 1.57, 2.59]
255;72;3;321.09;lose;256.97;2025-03-06;[1.38, 2.03, 2.19]
256;144;1;437.37;win;1045.99;2025-04-22;[1.11, 2.65, 1.87]
257;151;4;126.63;lose;169.95;2025-02-21;[1.29, 1.12, 2.68]
258;204;5;457.83;push;896.05;2025-08-24;[2.01, 2.39, 1.28]
259;86;4;220.89;push;263.87;2025-07-19;[2.01, 1.64, 2.67]
260;190;3;61.62;win;140.26;2025-07-10;[2.04, 2.2, 2.15]
261;90;8;174.6;lose;93.72;2025-04-08;[1.34, 1.55, 2.54]
262;24;5;456.56;win;848.44;2025-01-01;[2.07, 2.55, 1.62]
263;63;5;378.51;win;831.44;2025-10-16;[1.54, 1.98, 1.38]
264;144;8;420.93;win;749.88;2025-07-17;[2.29, 1.91, 2.4]
265;190;9;229.22;push;302.83;2025-12-24;[1.84, 2.19, 1.69]
266;167;6;43.29;lose;20.32;2025-09-21;[2.0, 2.05, 1.72]
267;213;3;447.39;lose;926.74;2025-04-10;[1.62, 1.29, 2.62]
268;96;3;51.91;push;28.65;2025-06-08;[1.65, 1.58, 1.93]
269;33;2;24.85;win;2.51;2025-10-04;[2.54, 1.72, 1.99]
270;162;6;87.62;push;94.62;2025-02-17;[1.9, 2.37, 1.97]
271;94;6;198.96;push;242.42;2025-10-27;[1.35, 2.03, 2.3]
272;229;9;331.82;win;365.98;2025-07-01;[2.46, 2.32, 2.28]
273;27;5;288.04;win;679.28;2025-09-09;[2.58, 1.71, 2.15]
274;122;4;377.54;lose;61.16;2025-02-19;[2.56, 1.87, 1.58]
275;91;6;337.35;win;398.15;2025-11-13;[2.49, 2.28, 2.39]
276;29;4;269.18;push;124.05;2025-01-07;[1.49, 2.52, 1.61]
277;177;2;226.88;lose;66.93;2025-01-13;[2.46, 1.67, 1.61]
278;79;2;7.1;push;10.83;2025-04-05;[2.56, 2.5, 2.37]
279;6;4;45.3;lose;33.91;2025-06-06;[1.46, 1.36, 1.67]
280;27;5;361.68;win;39.72;2025-05-25;[1.16, 1.72, 1.52]
281;138;5;140.49;lose;195.47;2025-08-10;[1.16, 1.93, 1.77]
282;76;7;189.79;push;202.98;2025-02-06;[1.8, 1.52, 1.62]
283;72;5;467.27;push;1017.83;2025-05-06;[1.21, 1.86, 2.28]
284;117;1;300.52;push;196.29;2025-01-06;[1.23, 1.28, 1.84]
285;163;9;43.87;push;24.01;2025-05-19;[1.87, 1.88, 2.27]
286;127;6;199.25;lose;84.13;2025-03-28;[1.94, 1.76, 1.63]
287;11;7;298.55;lose;667.06;2025-02-22;[1.46, 1.74, 1.85]
288;85;8;452.76;win;131.56;2025-05-13;[2.39, 2.56, 1.62]
289;1;4;67.97;lose;31.26;2025-02-12;[1.55, 1.81, 2.26]
290;11;8;320.34;push;439.77;2025-05-04;[1.36, 1.17, 2.38]
291;156;1;241.46;lose;263.35;2025-05-25;[1.52, 1.53, 2.46]
292;164;3;70.79;win;163.74;2025-02-05;[2.18, 2.31, 1.84]
293;56;7;59.51;lose;121.17;2025-11-06;[2.36, 1.45, 1.62]
294;142;8;482.92;win;486.52;2025-06-14;[1.89, 2.47, 2.31]
295;54;5;316.15;push;635.59;2025-04-24;[2.15, 2.64, 1.32]
296;67;9;217.61;win;450.89;2025-01-24;[2.07, 2.61, 1.19]
297;37;2;119.54;lose;60.97;2025-04-06;[1.91, 1.86, 2.03]
298;200;6;52.86;push;53.98;2025-06-14;[1.31, 2.64, 1.28]
299;26;2;193.22;win;199.32;2025-05-10;[1.21, 1.1, 2.17]
300;188;2;61.11;win;78.43;2025-07-09;[1.49, 2.11, 2.69]
301;12;1;168.6;win;318.29;2025-09-20;[1.35, 1.82, 1.66]
302;216;5;288.19;push;600.21;2025-05-26;[1.73, 1.16, 2.1]
303;17;2;77.1;win;112.22;2025-11-25;[1.33, 1.93, 1.65]
304;148;1;1.05;lose;0.77;2025-08-18;[1.33, 2.28, 2.65]
305;125;5;252.81;push;302.85;2025-08-19;[1.17, 2.48, 1.52]
306;143;1;14.46;win;30.76;2025-06-09;[2.04, 1.6, 2.11]
307;230;7;180.26;push;56.95;2025-05-05;[2.04, 1.34, 1.12]
308;106;9;383.19;lose;502.19;2025-09-19;[1.61, 2.21, 1.12]
309;110;7;416.81;push;420.31;2025-03-02;[1.76, 1.14, 2.51]
310;199;3;420.8;push;983.7;2025-06-21;[1.31, 2.11, 1.4]
311;186;4;253.47;push;554.44;2025-10-19;[1.81, 1.62, 2.0]
312;144;7;394.99;lose;788.3;2025-09-08;[2.38, 2.44, 2.5]
313;154;5;240.59;push;201.07;2025-12-16;[1.98, 2.64, 2.39]
314;129;9;314.2;push;608.48;2025-05-22;[1.63, 1.47, 2.08]
315;190;2;264.74;win;138.03;2025-07-12;[1.75, 1.91, 1.76]
316;30;3;6.27;win;8.38;2025-10-23;[2.03, 1.52, 1.96]
317;239;9;140.63;push;88.08;2025-07-07;[1.5, 2.6, 2.07]
318;61;3;53.75;win;112.68;2025-04-21;[1.52, 2.66, 2.33]
319;250;1;174.68;lose;101.11;2025-05-17;[2.54, 2.61, 2.4]
320;46;6;29.86;win;51.88;2025-09-13;[2.31, 1.38, 1.47]
321;172;2;118.81;win;77.07;2025-04-09;[1.3, 1.82, 2.61]
322;18;3;134.69;win;156.34;2025-05-20;[1.33, 1.58, 1.47]
323;82;5;97.05;lose;31.0;2025-08-12;[1.3, 1.93, 1.95]
324;104;3;351.85;push;650.4;2025-05-09;[1.69, 1.35, 1.47]
325;210;3;420.88;lose;352.99;2025-10-20;[1.67, 2.42, 2.28]
326;49;4;324.76;lose;529.13;2025-02-02;[1.12, 1.63, 2.12]
327;241;9;44.1;lose;71.3;2025-03-20;[2.01, 1.73, 1.16]
328;171;2;492.59;lose;200.46;2025-11-15;[1.18, 1.86, 2.46]
329;242;2;362.49;push;352.04;2025-10-03;[1.25, 1.98, 1.39]
330;183;8;370.53;lose;209.68;2025-04-15;[2.44, 1.22, 2.12]
331;75;8;498.62;push;148.13;2025-05-22;[2.37, 1.41, 1.45]
332;57;9;416.25;push;480.89;2025-08-09;[1.42, 2.15, 2.16]
333;46;3;450.82;lose;859.67;2025-11-16;[1.56, 2.24, 2.23]
334;101;1;142.34;lose;17.61;2025-03-12;[2.49, 1.68, 1.71]
335;245;3;145.49;lose;98.91;2025-04-17;[1.76, 2.22, 2.39]
336;168;4;45.87;lose;75.67;2025-07-12;[2.04, 2.55, 1.4]
337;246;2;365.31;lose;530.65;2025-10-11;[1.59, 1.7, 2.17]
338;125;3;206.03;push;355.93;2025-05-16;[2.49, 1.59, 1.33]
339;73;6;106.36;lose;198.98;2025-12-25;[2.26, 2.14, 2.19]
340;170;3;409.49;lose;610.11;2025-04-12;[2.12, 2.4, 1.92]
341;29;7;8.03;push;13.59;2025-02-10;[1.26, 2.37, 2.05]
342;205;9;315.18;lose;81.3;2025-09-17;[1.53, 2.29, 2.22]
343;42;9;423.34;lose;963.15;2025-01-23;[1.29, 1.59, 1.77]
344;41;3;332.42;lose;36.28;2025-05-24;[1.39, 1.65, 1.67]
345;47;5;464.35;push;206.74;2025-01-19;[2.0, 2.61, 2.37]
346;167;6;74.96;push;63.71;2025-05-06;[2.33, 1.21, 2.6]
347;99;2;109.93;win;173.13;2025-03-11;[1.44, 2.33, 1.58]
348;40;7;224.35;lose;432.1;2025-10-14;[1.36, 1.95, 2.23]
349;174;1;280.81;push;646.06;2025-01-12;[2.17, 1.19, 1.54]
350;108;5;64.56;push;120.42;2025-08-04;[2.24, 1.92, 1.57]
351;150;7;273.47;lose;624.57;2025-01-09;[1.66, 2.19, 1.59]
352;121;4;283.22;lose;163.74;2025-09-01;[1.41, 2.03, 1.31]
353;194;2;281.07;push;263.97;2025-08-07;[1.4, 1.82, 2.06]
354;96;5;242.76;lose;336.64;2025-05-03;[2.43, 2.34, 1.48]
